[2021-11-26 19:53:20,466][main.py][line:163][INFO] Epoch:[53/256]	 train_loss=0.04253	 val_loss=8.45516	 train_f1=0.998	 val_f1=0.715
[2021-11-26 20:01:21,697][main.py][line:163][INFO] Epoch:[54/256]	 train_loss=0.10323	 val_loss=8.77706	 train_f1=0.994	 val_f1=0.720
[2021-11-26 20:09:20,879][main.py][line:163][INFO] Epoch:[55/256]	 train_loss=0.09234	 val_loss=8.38044	 train_f1=0.994	 val_f1=0.708
[2021-11-26 20:17:19,770][main.py][line:163][INFO] Epoch:[56/256]	 train_loss=0.06916	 val_loss=9.05280	 train_f1=0.997	 val_f1=0.710
[2021-11-26 20:25:04,586][main.py][line:163][INFO] Epoch:[57/256]	 train_loss=0.04968	 val_loss=8.39412	 train_f1=0.998	 val_f1=0.728
[2021-11-26 20:33:17,043][main.py][line:163][INFO] Epoch:[58/256]	 train_loss=0.10373	 val_loss=12.18750	 train_f1=0.995	 val_f1=0.720
[2021-11-26 20:41:40,948][main.py][line:163][INFO] Epoch:[59/256]	 train_loss=0.07361	 val_loss=11.12470	 train_f1=0.994	 val_f1=0.723
[2021-11-26 20:49:49,697][main.py][line:163][INFO] Epoch:[60/256]	 train_loss=0.04381	 val_loss=13.14715	 train_f1=0.999	 val_f1=0.716
[2021-11-26 20:57:50,704][main.py][line:163][INFO] Epoch:[61/256]	 train_loss=0.04462	 val_loss=11.74560	 train_f1=0.999	 val_f1=0.735
[2021-11-26 21:06:08,241][main.py][line:163][INFO] Epoch:[62/256]	 train_loss=0.04475	 val_loss=13.07971	 train_f1=0.996	 val_f1=0.727
[2021-11-26 21:14:21,949][main.py][line:163][INFO] Epoch:[63/256]	 train_loss=0.03144	 val_loss=13.38021	 train_f1=0.999	 val_f1=0.729
[2021-11-26 21:22:41,791][main.py][line:163][INFO] Epoch:[64/256]	 train_loss=0.02928	 val_loss=13.02338	 train_f1=0.998	 val_f1=0.736
[2021-11-26 21:31:04,691][main.py][line:163][INFO] Epoch:[65/256]	 train_loss=0.35173	 val_loss=5.62820	 train_f1=0.979	 val_f1=0.699
[2021-11-26 21:39:22,777][main.py][line:163][INFO] Epoch:[66/256]	 train_loss=0.37585	 val_loss=6.23684	 train_f1=0.979	 val_f1=0.712
[2021-11-26 21:47:42,728][main.py][line:163][INFO] Epoch:[67/256]	 train_loss=0.38796	 val_loss=5.87392	 train_f1=0.973	 val_f1=0.702
[2021-11-26 21:56:03,244][main.py][line:163][INFO] Epoch:[68/256]	 train_loss=0.29638	 val_loss=5.95580	 train_f1=0.985	 val_f1=0.710
[2021-11-26 22:04:22,615][main.py][line:163][INFO] Epoch:[69/256]	 train_loss=0.33363	 val_loss=5.98894	 train_f1=0.980	 val_f1=0.713
[2021-11-26 22:12:42,034][main.py][line:163][INFO] Epoch:[70/256]	 train_loss=0.28536	 val_loss=5.42933	 train_f1=0.983	 val_f1=0.710
[2021-11-26 22:20:50,919][main.py][line:163][INFO] Epoch:[71/256]	 train_loss=0.28191	 val_loss=4.83202	 train_f1=0.982	 val_f1=0.717
[2021-11-26 22:28:56,868][main.py][line:163][INFO] Epoch:[72/256]	 train_loss=0.29501	 val_loss=5.95135	 train_f1=0.983	 val_f1=0.713
[2021-11-26 22:37:05,799][main.py][line:163][INFO] Epoch:[73/256]	 train_loss=0.33887	 val_loss=5.52862	 train_f1=0.980	 val_f1=0.710
[2021-11-26 22:45:12,500][main.py][line:163][INFO] Epoch:[74/256]	 train_loss=0.25096	 val_loss=6.20989	 train_f1=0.986	 val_f1=0.713
[2021-11-26 22:53:19,344][main.py][line:163][INFO] Epoch:[75/256]	 train_loss=0.30917	 val_loss=5.70627	 train_f1=0.982	 val_f1=0.704
[2021-11-26 23:01:27,256][main.py][line:163][INFO] Epoch:[76/256]	 train_loss=0.23908	 val_loss=6.58333	 train_f1=0.986	 val_f1=0.702
[2021-11-26 23:09:33,371][main.py][line:163][INFO] Epoch:[77/256]	 train_loss=0.24843	 val_loss=6.40614	 train_f1=0.984	 val_f1=0.707
[2021-11-26 23:17:40,204][main.py][line:163][INFO] Epoch:[78/256]	 train_loss=0.22431	 val_loss=6.11762	 train_f1=0.985	 val_f1=0.712
[2021-11-26 23:25:46,377][main.py][line:163][INFO] Epoch:[79/256]	 train_loss=0.27569	 val_loss=6.54849	 train_f1=0.981	 val_f1=0.726
[2021-11-26 23:33:53,627][main.py][line:163][INFO] Epoch:[80/256]	 train_loss=0.22717	 val_loss=5.99055	 train_f1=0.988	 val_f1=0.730
[2021-11-26 23:41:57,754][main.py][line:163][INFO] Epoch:[81/256]	 train_loss=0.23271	 val_loss=5.40899	 train_f1=0.988	 val_f1=0.708
[2021-11-26 23:50:00,639][main.py][line:163][INFO] Epoch:[82/256]	 train_loss=0.23920	 val_loss=5.97542	 train_f1=0.986	 val_f1=0.706
[2021-11-26 23:58:04,122][main.py][line:163][INFO] Epoch:[83/256]	 train_loss=0.20070	 val_loss=6.84254	 train_f1=0.987	 val_f1=0.716
[2021-11-27 00:06:02,979][main.py][line:163][INFO] Epoch:[84/256]	 train_loss=0.23422	 val_loss=7.44088	 train_f1=0.988	 val_f1=0.708
[2021-11-27 00:14:05,142][main.py][line:163][INFO] Epoch:[85/256]	 train_loss=0.23350	 val_loss=6.53679	 train_f1=0.986	 val_f1=0.708
[2021-11-27 00:22:04,422][main.py][line:163][INFO] Epoch:[86/256]	 train_loss=0.31946	 val_loss=7.61340	 train_f1=0.977	 val_f1=0.706
[2021-11-27 00:30:03,514][main.py][line:163][INFO] Epoch:[87/256]	 train_loss=0.26108	 val_loss=6.93229	 train_f1=0.984	 val_f1=0.710
